ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          16       0.002103414915643563   1.788640885040368e-05  0.0020758367890250967  9.691717768062e-06     0.004698678516227074   0.05512283126680612    0.002220799835724981   0.05348541968737773    0.028893155914468262   0.028036164468849586   2974   7244   6.743122194886715e-08  1.9909278902974366e-07 0                      8.183262525677751e-07  1.7025156488653632e-06 6.90435185565025e-06  
0           0          17       0.002103413630996329   1.7885027688554973e-05 0.002075836885536962   9.69171777081175e-06   0.004698694423972751   0.05512286733505983    0.0022210294166620952  0.053485476837165646   0.028893300685745946   0.028036303716511446   2974   7244   6.743122198023987e-08  1.9909278902970505e-07 0                      8.183262544014695e-07  1.702515650098116e-06  6.9043518553022195e-06
0           0          18       0.0021034118496996174  1.788572812324497e-05  0.002075834403800463   9.69171777590796e-06   0.004698700253761374   0.05512284506811152    0.002221009854396103   0.05348544288770491    0.02889327810907253    0.028036260544298544   2974   7244   6.743122201948533e-08  1.990927890296453e-07  0                      8.183262579130042e-07  1.7025156525555175e-06 6.904351854390309e-06 
0           0          19       0.0021034088165619498  1.78864655569749e-05   0.0020758306332193384  9.691717785635968e-06  0.0046990255725758686  0.05512276517353759    0.0022218846095694257  0.05348535116014043    0.028893349353644127   0.028036333689689365   2974   7244   6.743122207571298e-08  1.990927890295416e-07  0                      8.18326265305587e-07   1.702515657804131e-06  6.904351851420994e-06 
0           0          20       0.0021034052598329633  1.788913153547816e-05  0.002075824410490319   9.691717807165379e-06  0.004699064888497242   0.055122530115106844   0.0022217789991924833  0.05348507857710946    0.028893557434117242   0.028036548578727782   2974   7244   6.743122217339307e-08  1.9909278902938116e-07 0                      8.183262781306702e-07  1.70251566758303e-06   6.904351850248905e-06 
0           0          21       0.0021034004837306806  1.78873389816835e-05   0.002075821426912577   9.691717836419025e-06  0.004697972971626129   0.05512239606018576    0.0022188896425303674  0.0534849394327948     0.028893480767030674   0.028036448055053582   2974   7244   6.74312222897763e-08   1.9909278902921686e-07 0                      8.183262938658248e-07  1.7025156796831452e-06 6.904351851551061e-06 
0           0          22       0.00210339444447101    1.7890300445664705e-05 0.002075812426167555   9.69171785779152e-06   0.004699019994322953   0.055122142846039744   0.0022213173322628644  0.05348465901024814    0.028893508278925843   0.028036457644166242   2974   7244   6.74312224475583e-08   1.990927890289436e-07  0                      8.183263082273002e-07  1.7025156884621053e-06 6.904351849625612e-06 
0           0          23       0.0021033888042798652  1.7894017923680008e-05 0.002075803068473342   9.691717882842631e-06  0.00469950814149607    0.05512229963239727    0.0022220629673224794  0.05348481065189744    0.028893386950126214   0.02803634039632428    2974   7244   6.74312226506889e-08   1.9909278902858008e-07 0                      8.183263246330408e-07  1.7025156976712735e-06 6.904351848859047e-06 
0           0          24       0.002103382376869325   1.7892329876564352e-05 0.0020757983290860976  9.691717906662687e-06  0.004699262245731125   0.05512217840939043    0.0022215362697964726  0.05348468234431846    0.0288934355377437     0.02803637272804339    2974   7244   6.743122284545008e-08  1.9909278902823555e-07 0                      8.183263397868326e-07  1.7025157070730646e-06 6.9043518479291035e-06
0           0          25       0.0021033729284298417  1.7888347454491884e-05 0.0020757928630803315  9.691717895018808e-06  0.004698139400833685   0.055122198548684845   0.0022187373347382034  0.05348472154223293    0.028893311964184966   0.028036259155423994   2974   7244   6.743122306977933e-08  1.9909278902785637e-07 0                      8.183263382424075e-07  1.7025157035860518e-06 6.904351841092713e-06 
0           0          26       0.0021033629564768874  1.7894684340359234e-05 0.0020757765542716985  9.691717864828924e-06  0.0047006979369984435  0.055122232848113704   0.0022250173291559656  0.0534848005685292     0.028893266988756484   0.02803625280755302    2974   7244   6.74312234027675e-08   1.9909278902731734e-07 0                      8.183263336326621e-07  1.702515696576222e-06  6.904351822189954e-06 
0           0          27       0.002103348868585232   1.789063113608909e-05  0.002075766519632273   9.6917178168689e-06    0.004700322246078604   0.05512237395158387    0.002224545424276764   0.05348496078418845    0.028893875195142693   0.028036852612001093   2974   7244   6.743122375523482e-08  1.990927890268429e-07  0                      8.183263226250407e-07  1.702515684082573e-06  6.904351797379209e-06 
0           0          28       0.0021033351057323855  1.7881579362844833e-05 0.002075761808589448   9.691717780092825e-06  0.004699060978794633   0.05512245855233172    0.0022223078848929837  0.053485030319835446   0.028893613874237927   0.028036622146657315   2974   7244   6.743122424350839e-08  1.9909278902624187e-07 0                      8.183263116465945e-07  1.7025156746681886e-06 6.904351780508292e-06 
0           0          29       0.0021033304667105682  1.788750115615958e-05  0.002075751247759882   9.691717794527224e-06  0.004703783659175774   0.05512232420807392    0.0022345455425369152  0.0534848491383106     0.028893665319239138   0.02803669654742306    2974   7244   6.743122472765025e-08  1.990927890256404e-07  0                      8.183263133100212e-07  1.7025156783466011e-06 6.9043517891173105e-06
0           0          30       0.002103322992671568   1.7883078819175624e-05 0.0020757481960405146  9.69171781187883e-06   0.004703826938917718   0.05512224396987159    0.002235279270548676   0.05348475379566017    0.02889380583900678    0.02803684394462748    2974   7244   6.74312248878593e-08   1.9909278902549688e-07 0                      8.18326316433895e-07   1.7025156824507405e-06 6.90435179908084e-06  
0           0          31       0.0021033117302948975  1.788097696519527e-05  0.0020757390354809186  9.691717848783372e-06  0.004703996338715335   0.0551220235849573     0.002236130664537093   0.05348448993787495    0.028893483075865693   0.028036494109778255   2974   7244   6.743122514664888e-08  1.990927890253139e-07  0                      8.183263220796044e-07  1.7025156910703273e-06 6.904351821461478e-06 
0           0          32       0.0021032990547900365  1.788179914174721e-05  0.002075725537803586   9.691717844703924e-06  0.004704493501182239   0.055121694795841475   0.002237674802818278   0.05348409439153465    0.028893370944753832   0.028036357139786604   2974   7244   6.743122553167529e-08  1.990927890252029e-07  0                      8.183263132353156e-07  1.7025156862834868e-06 6.904351830628243e-06 
0           0          33       0.0021032822363277397  1.7879678492312623e-05 0.002075710839986295   9.691717849131851e-06  0.004703464884925629   0.05512119021497357    0.00223524634008176    0.05348352953302452    0.028893440947036452   0.028036385598099622   2974   7244   6.743122596030693e-08  1.9909278902511654e-07 0                      8.183263069841542e-07  1.7025156857399992e-06 6.904351841422274e-06 
0           0          34       0.0021032749283714726  1.7875238726919805e-05 0.002075707971811041   9.69171783351184e-06   0.0047010135067594655  0.05512064612114095    0.0022290393760990485  0.053482975530437134   0.028893233532002467   0.028036232579972484   2974   7244   6.743122654603992e-08  1.9909278902506002e-07 0                      8.183262995190361e-07  1.7025156780926935e-06 6.904351840329011e-06 
0           0          35       0.002103262580449498   1.7876088221311373e-05 0.002075694774385861   9.691717842326126e-06  0.004701360541492273   0.05512031946951487    0.0022300375319932383  0.05348261667750608    0.028892802079810057   0.02803579891384744    2974   7244   6.743122680535896e-08  1.9909278902505444e-07 0                      8.183262981174488e-07  1.702515676888781e-06  6.904351851489483e-06 
0           0          36       0.0021032508662935426  1.788756569841745e-05  0.0020756715827450964  9.691717850030547e-06  0.00470111624946559    0.055120217971828964   0.002228583199104275   0.05348264431460855    0.028893459840301276   0.02803650263228232    2974   7244   6.743122724377688e-08  1.99092789025133e-07   0                      8.18326288694553e-07   1.7025156728655661e-06 6.904351872201518e-06 
0           0          37       0.0021032338952761084  1.788311511933815e-05  0.002075659062316463   9.691717840308385e-06  0.004700156962773914   0.055120387999687756   0.0022268306251808324  0.05348276539106899    0.028893378368906382   0.02803640595651062    2974   7244   6.743122767047938e-08  1.9909278902527292e-07 0                      8.183262757843597e-07  1.7025156650471714e-06 6.9043518827811025e-06
0           0          38       0.002103229919059012   1.7878934240010145e-05 0.0020756592669430923  9.691717875908702e-06  0.004698699437193061   0.05512061102422327    0.002222928701230799   0.053483141074475014   0.028893683417195556   0.028036729343835963   2974   7244   6.743122829749947e-08  1.9909278902557227e-07 0                      8.183262809811932e-07  1.7025156654950221e-06 6.904351912109416e-06 
0           0          39       0.0021032229150354624  1.7879808422126238e-05 0.0020756513887244025  9.691717888934138e-06  0.004698758013408109   0.055120590701365914   0.0022230060919855243  0.05348316174610889    0.02889361824804087    0.02803666031472737    2974   7244   6.743122844505408e-08  1.9909278902562073e-07 0                      8.183262790265186e-07  1.7025156644248318e-06 6.904351928012113e-06 
0           0          40       0.002103211036723789   1.7879448003850095e-05 0.002075639870835732   9.691717884206757e-06  0.004698400115631857   0.055120621371455944   0.002221968630767803   0.05348318370563552    0.028893525512127757   0.02803656489049171    2974   7244   6.743122869357508e-08  1.9909278902556803e-07 0                      8.183262720687846e-07  1.7025156570345707e-06 6.90435193738426e-06  
0           0          41       0.0021031977120798246  1.788995279922803e-05  0.0020756160413546226  9.69171792597301e-06   0.0046986614102324     0.05512022001823817    0.0022217033088191853  0.053482764149588094   0.028892798795858425   0.0280358466828473     2974   7244   6.74312291156693e-08   1.990927890252395e-07  0                      8.183262835806285e-07  1.702515662826401e-06  6.9043519614250725e-06
0           0          42       0.0021031856861622716  1.7888969510826112e-05 0.002075604998687133   9.691717964312223e-06  0.004698738911393735   0.055119689101555694   0.0022218280520956792  0.0534821899649037     0.028892827556857514   0.02803585319720499    2974   7244   6.74312295980859e-08   1.990927890248814e-07  0                      8.183262935620859e-07  1.7025156668891134e-06 6.904351985238057e-06 
0           0          43       0.002103176381521085   1.788860909008802e-05  0.002075596054527087   9.691717903910502e-06  0.0046985332640612585  0.055120005501210864   0.002221191740674605   0.05348256243289617    0.028892960289567133   0.028035924875724753   2974   7244   6.743123004129483e-08  1.9909278902447017e-07 0                      8.183262695764445e-07  1.7025156423526056e-06 6.904351972915688e-06 
0           0          44       0.002103165021608851   1.7882773569774602e-05 0.002075590530185331   9.691717853744142e-06  0.004699157865967202   0.05511959693964082    0.0022236756534812305  0.05348208429495655    0.02889282480074969    0.028035782756069556   2974   7244   6.743123039339323e-08  1.9909278902405507e-07 0                      8.183262620765337e-07  1.702515628476518e-06  6.904351943773643e-06 
0           0          45       0.002103150367507276   1.7880043943843473e-05 0.0020755786057390217  9.691717824410924e-06  0.004697639582405029   0.055119581740589944   0.0022199029026132963  0.05348205345549307    0.028892622216140924   0.028035609244437185   2974   7244   6.743123082394699e-08  1.9909278902355109e-07 0                      8.183262604432107e-07  1.70251562696855e-06   6.904351917151665e-06 
0           0          46       0.0021031333006870942  1.7882924570469677e-05 0.0020755586584405004  9.691717676124826e-06  0.004697861356507081   0.05511921215171798    0.002219305799904506   0.05348169516430283    0.028892424545810046   0.028035364635993012   2974   7244   6.743123138536254e-08  1.9909278902257996e-07 0                      8.183262280126754e-07  1.7025155924530765e-06 6.904351835251133e-06 
0           0          47       0.0021031177250439353  1.78940778424607e-05   0.0020755319295940747  9.691717607400996e-06  0.004699620472070374   0.05511865240569539    0.0022226281899859657  0.05348120890967613    0.02889158276796638    0.028034538225445337   2974   7244   6.743123206634789e-08  1.9909278902101727e-07 0                      8.183262057630615e-07  1.7025155761493812e-06 6.904351804401188e-06 
0           0          48       0.0021031025523902316  1.7892972034380996e-05 0.0020755178628372984  9.691717518552326e-06  0.004702051327267348   0.055118655664410966   0.0022294347448515864  0.05348129127956143    0.02889161553281591    0.0280346154211576     2974   7244   6.743123269490666e-08  1.9909278901911126e-07 0                      8.18326191565475e-07   1.7025155555947677e-06 6.904351749678065e-06 
0           0          49       0.0021030946140507853  1.7887370870225325e-05 0.0020755155257962303  9.691717384329305e-06  0.004698202889042848   0.05511793157781723    0.002219259758777148   0.053480678389604325   0.028891441342864095   0.02803449837901828    2974   7244   6.743123333809921e-08  1.9909278901755015e-07 0                      8.183261666219463e-07  1.702515524985499e-06  6.90435167036621e-06  
0           0          50       0.002103086305287134   1.7892453848745228e-05 0.002075502134114592   9.691717323796224e-06  0.004698475200613131   0.05511833631966276    0.0022193811203127184  0.05348117286301853    0.02889119165678986    0.02803426041500242    2974   7244   6.743123369389353e-08  1.9909278901668578e-07 0                      8.183261553021136e-07  1.7025155088827747e-06 6.904351636900756e-06 
0           0          51       0.0021030763228616516  1.789476229553573e-05  0.0020754898432595267  9.691717306588827e-06  0.004700258393558455   0.05511798012089215    0.0022240179255990167  0.05348088946569612    0.02889070240849973    0.028033792548819495   2974   7244   6.743123409878582e-08  1.990927890157244e-07  0                      8.183261574266189e-07  1.7025155076732873e-06 6.904351618374411e-06 
0           0          52       0.002103064111910386   1.7890081366425953e-05 0.0020754823132373467  9.69171730661361e-06   0.004700045233541451   0.05511796658913252    0.002224536092527764   0.05348094603923698    0.028891291056076636   0.028034421418876094   2974   7244   6.743123461077682e-08  1.9909278901468572e-07 0                      8.183261603080595e-07  1.7025155113814313e-06 6.9043516112986564e-06
0           0          53       0.0021030509773924716  1.7881325651083746e-05 0.002075477934430529   9.691717310858934e-06  0.004699607501092965   0.05511822124291994    0.0022248502915231325  0.05348124065170812    0.02889135423718128    0.028034467900988316   2974   7244   6.743123524517138e-08  1.9909278901344302e-07 0                      8.183261604871766e-07  1.702515521282703e-06  6.904351604830441e-06 
0           0          54       0.002103037009301148   1.7878370053465935e-05 0.0020754669220003036  9.691717247377697e-06  0.004699542214961398   0.05511817354002741    0.0022252482535724     0.05348128790908838    0.02889075740829073    0.028033854072946902   2974   7244   6.743123594303505e-08  1.9909278901233941e-07 0                      8.183261436228884e-07  1.702515506401467e-06  6.904351572397968e-06 
0           0          55       0.0021030271507210133  1.788279793688511e-05  0.002075452635548988   9.691717235140185e-06  0.004699681603267005   0.05511873939370987    0.002225600681326343   0.05348185101410036    0.02889157046146058    0.02803463945166969    2974   7244   6.74312367317637e-08   1.9909278901148275e-07 0                      8.183261348751706e-07  1.7025154996485261e-06 6.904351574873243e-06 
0           0          56       0.0021030158458113135  1.788933856830973e-05  0.0020754347899970757  9.691717245927946e-06  0.00469972298159681    0.0551186525489381     0.002224809915730966   0.05348178378153421    0.028891159545353116   0.02803422371696316    2974   7244   6.743123732136073e-08  1.9909278901095602e-07 0                      8.183261284650358e-07  1.7025154969255297e-06 6.904351594205064e-06 
0           0          57       0.002103008097575682   1.789371234284393e-05  0.002075422667946922   9.691717285916196e-06  0.004696808197820334   0.055118831844945156   0.0022162927883193537  0.05348198439508901    0.028891352824367125   0.02803434832179405    2974   7244   6.743123800104961e-08  1.9909278901049368e-07 0                      8.183261285228606e-07  1.7025155018951315e-06 6.904351628486661e-06 
0           0          58       0.0021029986054211833  1.789135834003907e-05  0.002075415529713564   9.691717367581115e-06  0.00469624917783746    0.0551188926551529     0.002214588616203848   0.05348210709446474    0.02889102257272137    0.02803402700144226    2974   7244   6.743123848844122e-08  1.9909278901008363e-07 0                      8.183261412487901e-07  1.7025155162935185e-06 6.904351682540283e-06 
0           0          59       0.00210298898597068    1.789161445297237e-05  0.00207540565407992    9.691717437787668e-06  0.004696296303778012   0.05511874399264189    0.002214438568221016   0.05348200558260308    0.028891026538190808   0.02803404652097727    2974   7244   6.743123910530725e-08  1.990927890093936e-07  0                      8.183261489687424e-07  1.7025155252008765e-06 6.904351735503349e-06 
0           0          60       0.002102977664245516   1.788785845563373e-05  0.0020753980883751284  9.69171741475541e-06   0.004696019510450606   0.055118340388632524   0.0022138085639543     0.05348161018975824    0.028890790104488254   0.02803381130965788    2974   7244   6.743123975874432e-08  1.9909278900836365e-07 0                      8.18326122312889e-07   1.7025154920339894e-06 6.904351771641424e-06 
0           0          61       0.00210296733984125    1.788438284468922e-05  0.0020753912395485245  9.691717448034687e-06  0.004697413106688393   0.055118089802521225   0.002217797722002668   0.0534814127678378     0.02889026911018298    0.028033300526479822   2974   7244   6.743124055990973e-08  1.9909278900690594e-07 0                      8.183260974486671e-07  1.702515469235348e-06  6.904351851783855e-06 
0           0          62       0.002102957463088325   1.788499828977583e-05  0.0020753807473145435  9.691717484004701e-06  0.004696170430283109   0.05511778126773863    0.002214446530340946   0.05348121208857717    0.02889039263170117    0.028033416934238282   2974   7244   6.743124132541251e-08  1.9909278900538125e-07 0                      8.183260818831754e-07  1.7025154525793595e-06 6.904351919211373e-06 
0           0          63       0.0021029496829154076  1.7882801949561285e-05 0.002075375163493652   9.691717472193855e-06  0.004695378324973404   0.05511736141725215    0.002212020733994407   0.053480689781042874   0.028889500268775847   0.02803249276838118    2974   7244   6.743124205714252e-08  1.9909278900369295e-07 0                      8.183260569019254e-07  1.702515426263816e-06  6.904351957967277e-06 
0           0          64       0.0021029403274762356  1.787945370898446e-05  0.002075369156267002   9.691717500250094e-06  0.00469578791418873    0.05511700564378936    0.0022133360110161847  0.05348035123238558    0.028889602915676743   0.028032596475289866   2974   7244   6.743124263989336e-08  1.9909278900214445e-07 0                      8.183260497550498e-07  1.7025154163276787e-06 6.904352002525327e-06 
0           0          65       0.002102931395390542   1.787930298812267e-05  0.0020753603748702876  9.691717532131458e-06  0.004696131727293452   0.05511666750501325    0.0022145007238554494  0.05347999092883789    0.028888876753612826   0.02803185101840512    2974   7244   6.743124337054162e-08  1.9909278900017753e-07 0                      8.183260393453338e-07  1.7025153992865496e-06 6.904352061128856e-06 
0           0          66       0.0021029209262134548  1.7880920890737193e-05 0.002075348287731987   9.691717590731075e-06  0.004696670248757197   0.05511629252320589    0.002215629816054075   0.05347953664262633    0.028888857359308646   0.028031818349905535   2974   7244   6.743124410306002e-08  1.99092788998145e-07   0                      8.183260360220704e-07  1.7025153935653945e-06 6.9043521280424045e-06
0           0          67       0.002102909414486289   1.7878506651482176e-05 0.002075339190251655   9.691717583152146e-06  0.004697557989170801   0.05511568841642677    0.0022184633673858105  0.05347887302888935    0.028889145963989393   0.02803207563107638    2974   7244   6.743124499060629e-08  1.9909278899531003e-07 0                      8.183259989564191e-07  1.7025153614980365e-06 6.904352188711775e-06 
0           0          68       0.002102898404964678   1.7877508954956157e-05 0.0020753291783870108  9.691717622709824e-06  0.004697658167328239   0.055114809645568905   0.0022184117496357454  0.05347791678076683    0.028888638474630204   0.028031526093143473   2974   7244   6.743124596432469e-08  1.9909278899201528e-07 0                      8.183259840157605e-07  1.7025153461341505e-06 6.904352257603574e-06 
0           0          69       0.0021028905538235903  1.7875917271833133e-05 0.0020753229189512967  9.691717600460078e-06  0.004696622783701148   0.055114012641899454   0.0022152486545733373  0.05347717702284671    0.028888244847660678   0.028031100597103523   2974   7244   6.743124693140134e-08  1.9909278898836298e-07 0                      8.183259565749007e-07  1.702515323772603e-06  6.9043522841928106e-06
0           0          70       0.0021028823404346596  1.7877972284568593e-05 0.0020753126506422846  9.691717507806302e-06  0.004696823791221023   0.055113867168399375   0.002214990832499415   0.05347705945431511    0.02888844329152092    0.028031316054364822   2974   7244   6.743124763255031e-08  1.990927889854672e-07  0                      8.183259066511826e-07  1.7025152806501579e-06 6.9043522838869444e-06
0           0          71       0.0021028731110844614  1.787686717684848e-05  0.002075304526511774   9.691717395838638e-06  0.004698167990932341   0.05511373522867275    0.0022186668646013243  0.05347698293571643    0.028888339122956564   0.028031241696474352   2974   7244   6.743124836638544e-08  1.990927889824158e-07  0                      8.183258518177378e-07  1.7025152364713453e-06 6.904352270200753e-06 
0           0          72       0.0021028654316036736  1.7876699851624928e-05 0.0020752970144477965  9.691717304251848e-06  0.004696731542242156   0.05511343934106639    0.0022146180416629173  0.05347664168340069    0.02888855986704357    0.02803143253998637    2974   7244   6.743124920498514e-08  1.9909278897909713e-07 0                      8.183257969489294e-07  1.7025151918865652e-06 6.904352277232272e-06 
0           0          73       0.0021028556948747474  1.7882438447224456e-05 0.002075281539178022   9.691717249500726e-06  0.004697516576206455   0.055112921248690695   0.0022164290661436967  0.05347612480158571    0.028888628539517736   0.028031495122996405   2974   7244   6.743124992858166e-08  1.990927889764579e-07  0                      8.183257590915598e-07  1.7025151646130553e-06 6.904352286891071e-06 
0           0          74       0.0021028430042259187  1.7884326898932115e-05 0.002075266960087276   9.691717239711304e-06  0.004697152368893517   0.055112708250921634   0.002214852605213683   0.05347593786396458    0.028888780768707413   0.02803164452083354    2974   7244   6.743125086788113e-08  1.9909278897342357e-07 0                      8.183257284161726e-07  1.7025151512159026e-06 6.904352320237923e-06 
0           0          75       0.002102829428626566   1.7876390708337824e-05 0.002075261320698012   9.691717220216978e-06  0.004696643394798596   0.05511286874300064    0.002214459944438442   0.053476136647888334   0.028888772225790536   0.028031694089228447   2974   7244   6.743125217951334e-08  1.990927889691689e-07  0                      8.183257018525161e-07  1.702515144442826e-06  6.904352332772953e-06 
0           0          76       0.0021028121643841312  1.7874885677561915e-05 0.0020752455614892786  9.691717217290438e-06  0.00469713207147599    0.05511253633542519    0.002215513172221685   0.053475804927102855   0.028889371044843556   0.028032331308521084   2974   7244   6.743125359996991e-08  1.990927889645464e-07  0                      8.183256762286085e-07  1.7025151373183603e-06 6.904352361178953e-06 
0           0          77       0.0021027965693856134  1.7870101482217066e-05 0.0020752347506533854  9.691717250011865e-06  0.0046952514462192535  0.05511265549399901    0.0022109535900660753  0.053476020935595954   0.02888947727472574    0.02803248184827767    2974   7244   6.743125544789954e-08  1.990927889584527e-07  0                      8.183256650332797e-07  1.7025151466188045e-06 6.9043523939534295e-06
0           0          78       0.0021027812846143726  1.7862932396803178e-05 0.002075226634882988   9.691717334581228e-06  0.004695338651654114   0.05511258503417686    0.0022131435938838127  0.05347593977075029    0.028889412514411166   0.028032381535146405   2974   7244   6.743125711067663e-08  1.9909278895291367e-07 0                      8.183256695507875e-07  1.702515168808722e-06  6.904352450158129e-06 
0           0          79       0.0021027657939185107  1.7856046071999592e-05 0.002075218030256223   9.691717590289601e-06  0.004695521476880734   0.055112094484925836   0.0022147763609855556  0.053475378744780144   0.028889562709911956   0.02803249855836529    2974   7244   6.743125877457576e-08  1.9909278894829163e-07 0                      8.18325711004547e-07   1.7025152297772326e-06 6.904352601784953e-06 
0           0          80       0.0021027495558754755  1.78648446757042e-05   0.0020751929934902553  9.691717709515617e-06  0.004697542787724606   0.055111487977935206   0.0022193565317330404  0.053474634867235644   0.02888906276121183    0.028032019366744855   2974   7244   6.743126048370126e-08  1.9909278894430133e-07 0                      8.183257206360612e-07  1.7025152585829464e-06 6.904352680868607e-06 
