ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          18       0.6296588711665464     0.14752912695051387    0.48212726859451976    2.4756215128289066e-06 0.5937474701823212     1.1106195549912419     0.49358590115865897    1.0887783903840675     0.7449076336476499     0.7347740036396027     800    2704   4.668446348734395e-11  5.317291454829083e-13  0                      5.052687000152442e-07  6.780561901963784e-07  1.2922494064246512e-06
0           0          19       0.5955542060714125     0.1307522985779233     0.4647994318278776     2.4756656115750385e-06 0.5616533335377397     1.0774848045267253     0.45252206454373145    1.0550323598481195     0.7215414411089692     0.7112998574846838     800    2704   4.798927123782121e-11  5.650366671370568e-13  0                      5.05231909850871e-07   6.780229995895437e-07  1.2923621478267185e-06
0           0          20       0.5426922254764074     0.11897409668507528    0.4237156530823088     2.475709023340658e-06  0.545461281246362      1.0349010860260635     0.4326733866841101     1.0115772129973108     0.6895082397167842     0.6790819991877168     800    2704   4.949214547396459e-11  6.019816341077886e-13  0                      5.051987394853224e-07  6.779932936083638e-07  1.2924668961198635e-06
0           0          21       0.49649922811594066    0.11339345362730609    0.3831032977580157     2.4767306187680194e-06 0.5352142357219534     0.9959865116047757     0.42210776950384465    0.9720270545130634     0.6594928372637254     0.6489681529805956     800    2704   5.2472959702394694e-11 6.664936303414681e-13  0                      5.053809121354452e-07  6.781284221326354e-07  1.2931681450466062e-06
0           0          22       0.42592413696717146    0.10802163255827038    0.3179000268308996     2.4775780015809083e-06 0.5256192116659982     0.9277975354951821     0.41155965960432395    0.9017763708382838     0.609328787216597      0.5983292213804884     800    2704   5.567957772604675e-11  7.316159444540598e-13  0                      5.054507976237229e-07  6.781979111679781e-07  1.2938728815955368e-06
0           0          23       0.3932881805449805     0.10663289456702724    0.2866528075542959     2.4784236574306167e-06 0.5249979936907255     0.88129890671072       0.4121503481450555     0.8536358746246409     0.577772531548338      0.5665186601983506     800    2704   5.7797970816218e-11    7.748046225864562e-13  0                      5.055988496739711e-07  6.783418153239789e-07  1.2944244196572281e-06
0           0          24       0.34546764139840624    0.10056299171350314    0.24490217008637932    2.47959852391774e-06   0.5157100979980265     0.8231450435566016     0.39982088638556496    0.7929866716289983     0.5336037602656946     0.5219385666168632     800    2704   6.061947005468416e-11  8.354962324784591e-13  0                      5.057693856562721e-07  6.785175044262489e-07  1.2952501788689317e-06
0           0          25       0.32693475047785053    0.09440664211711546    0.2325256278645955     2.48049613964324e-06   0.5052942087008276     0.8004434433935649     0.38521946125307516    0.769524969946366      0.5173668927306619     0.5056349811247585     800    2704   6.225368679603049e-11  8.726339585806414e-13  0                      5.058632114762263e-07  6.786138380976775e-07  1.2959559637485819e-06
0           0          26       0.30522007983504573    0.0890380209816148     0.2161795771406964     2.4817127345532173e-06 0.49654142896651743    0.779631740462456      0.37307126413850916    0.7481358471489086     0.498727019512325      0.4869275636601102     800    2704   6.406898956791876e-11  9.128836697070174e-13  0                      5.060608243844039e-07  6.788073646091235e-07  1.2967795636864521e-06
0           0          27       0.27201795829843384    0.08741122712977398    0.18460424825322194    2.4829154379647176e-06 0.49338049232247544    0.7330821181812945     0.3694005976696175     0.6993982558938845     0.4644192023042233     0.45234084860582907    800    2704   6.615274101799354e-11  9.637224256284485e-13  0                      5.061213771052712e-07  6.78902047258973e-07   1.29782489713703e-06  
0           0          28       0.25647490922467076    0.08514293068563282    0.17132949448082746    2.4840582104263925e-06 0.48912831812375945    0.7078484503623913     0.36432702386313354    0.6727934736461518     0.44595716498080745    0.4337072465073241     800    2704   6.750340620922907e-11  9.97468113069188e-13   0                      5.062969080441391e-07  6.790539038674611e-07  1.2986388976404699e-06
0           0          29       0.23404881331887448    0.0825427580291735     0.15150356992047917    2.485369221841302e-06  0.483538727510091      0.6675659574955053     0.35794604915053946    0.6302579283119302     0.4209303709829044     0.4084675770035753     800    2704   6.936638013903206e-11  1.044171106702619e-12  0                      5.064381846751162e-07  6.79194613801231e-07   1.2996660128137087e-06
0           0          30       0.22782377396191766    0.08112256418285689    0.14669872384208724    2.485936973638697e-06  0.4805869320301136     0.6655502564165863     0.35449663044905494    0.6282343567127385     0.41820677001869       0.40573669362750137    800    2704   7.023528525515626e-11  1.064873646407041e-12  0                      5.065146667241476e-07  6.792617175389857e-07  1.3000892892166624e-06
0           0          31       0.2176155535238602     0.07947859684308663    0.1381344701962783     2.486484495274586e-06  0.4771380482457142     0.649548733252705      0.35043588234008993    0.6110997285184112     0.4068019648030159     0.39420377089461484    800    2704   7.112885059462951e-11  1.0864553653759377e-12 0                      5.065829523355435e-07  6.793203266477477e-07  1.300509000985335e-06 
0           0          32       0.205750879880678      0.0783242730528616     0.12742411950498228    2.4873228340667144e-06 0.47417578382971526    0.6251121355410042     0.3481417764316047     0.5846908424038056     0.3904403240907495     0.3776370485517498     800    2704   7.292294546210992e-11  1.126016831003715e-12  0                      5.066434660947399e-07  6.793550058154024e-07  1.3012503131942789e-06
0           0          33       0.19414797729299657    0.07474752006235999    0.11939796905193846    2.488178698106172e-06  0.4657582219108893     0.6030902322708349     0.33778320291901703    0.5613797446141406     0.3760183046271494     0.3631333400704556     800    2704   7.505193519090101e-11  1.175942148441097e-12  0                      5.066104035133892e-07  6.793256024376151e-07  1.3021664642778284e-06
0           0          34       0.18972792240206116    0.07181844091199116    0.11790699198009268    2.489509977310213e-06  0.45896954018582914    0.5800098282793752     0.3304520569429318     0.536342185246267      0.35878431709050723    0.345791332202633      800    2704   7.75532524980003e-11   1.2359548148147076e-12 0                      5.067603738007867e-07  6.794567415708041e-07  1.3032140727313089e-06
0           0          35       0.18206607414450834    0.07085941264005727    0.11120417143827675    2.490066174313302e-06  0.4564714326034014     0.5679360277339813     0.32813838139670354    0.5233339438188452     0.3484995183691588     0.33544919156202774    800    2704   7.875062440732711e-11  1.2627996731052051e-12 0                      5.068384422389023e-07  6.795337110488741e-07  1.3036140076014446e-06
0           0          36       0.17042137228503487    0.06868078915428336    0.10173809197285053    2.491157900967216e-06  0.45053458365450605    0.5517975170734405     0.32273578872191677    0.5059630619158394     0.3350024072201059     0.3219130064087015     800    2704   8.107800751450065e-11  1.3140001473416117e-12 0                      5.069746309233198e-07  6.796747530991588e-07  1.3044261249370758e-06
0           0          37       0.15867808066701933    0.06489974173972468    0.09377584560815297    2.493319141620322e-06  0.4402535231526529     0.5404997348084222     0.3128944262780267     0.4937570310914145     0.3226227702592931     0.30954267137799685    800    2704   8.477965448801149e-11  1.4040822016885199e-12 0                      5.072468879173198e-07  6.799245154465928e-07  1.3060615545197197e-06
0           0          38       0.14753181061479545    0.0599904022036364     0.08753891312226303    2.49528889603077e-06   0.4278241211040283     0.5269913399214455     0.2990722808297944     0.4788204580599441     0.30946431572563365    0.29628535909187215    800    2704   8.893790557196734e-11  1.5103266319422514e-12 0                      5.073627436171718e-07  6.800491444730165e-07  1.3077865597083777e-06
0           0          39       0.14333080072187568    0.05604131208230425    0.08728699182268965    2.496816881827875e-06  0.41679892810067853    0.5360401109983932     0.2877283648917829     0.48891398649120327    0.31837676805452186    0.3054261408665429     800    2704   9.376498093295752e-11  1.6340583107879424e-12 0                      5.074785891922199e-07  6.801569444625973e-07  1.3090859491338137e-06
0           0          40       0.13942401771403135    0.05430984143564739    0.08511167910642174    2.497171962204008e-06  0.41240656444114987    0.5334327025228259     0.2832350823177997     0.4860356716466035     0.3147562022854422     0.3017970603935378     800    2704   9.577855973084666e-11  1.6860589970904237e-12 0                      5.074493716092973e-07  6.801452445710413e-07  1.3094798814049416e-06
0           0          41       0.13571149527444706    0.05278291040685833    0.08292608727195333    2.4975956354238883e-06 0.4078298213375906     0.5184169402347565     0.2783200488180698     0.4691856016750293     0.30843832529430765    0.2954350434029179     800    2704   9.775878961035592e-11  1.7376408114203822e-12 0                      5.074366594268035e-07  6.801460094649208e-07  1.309913470101742e-06 
0           0          42       0.1298839083194916     0.05031862876694091    0.07956278148567603    2.498066874604854e-06  0.40138269536289145    0.5045172891122831     0.2705901366176472     0.4535667767625343     0.29984308324803716    0.2867602781114626     800    2704   9.974483736436718e-11  1.7855615044730084e-12 0                      5.074612285318419e-07  6.801808660774302e-07  1.310323249596713e-06 
0           0          43       0.1205084160422847     0.04735036015484303    0.07315555708789705    2.4987995445624067e-06 0.3928117201972403     0.48707907138587225    0.26130399776582136    0.4339319814966793     0.28495347561680734    0.27174797432800807    800    2704   1.0314013984688022e-10 1.8681261382210396e-12 0                      5.074988182648126e-07  6.802572089444137e-07  1.310938509087195e-06 
0           0          44       0.10951168283422646    0.04360932674638745    0.06589985631110548    2.4997767335447e-06    0.3799394887586467     0.4776259138738754     0.24863084832684645    0.42316429620301405    0.27378647539948264    0.2605293778414117     800    2704   1.0946399708982557e-10 2.026307452157072e-12  0                      5.075382392839526e-07  6.803613037307847e-07  1.3117657002254206e-06
0           0          45       0.1033413631050123     0.039498320526651844   0.06384054202302784    2.5005553325773847e-06 0.36838752995868357    0.47593146909455486    0.23537405853866425    0.4205859194868118     0.2733653554778894     0.26010013824728884    800    2704   1.1388948310035902e-10 2.138623474257893e-12  0                      5.076245516463997e-07  6.804798613953883e-07  1.3123348914290217e-06
0           0          46       0.09865460656997564    0.034640512725119955   0.06401159184096976    2.5020038859447936e-06 0.35389710293820287    0.4773107537806719     0.2170143790512584     0.42079335677634794    0.2721637443553952     0.25878421392890794    800    2704   1.1924766473422285e-10 2.2792581336938616e-12 0                      5.079275381397401e-07  6.808097844479873e-07  1.3131450364341985e-06
0           0          47       0.09163240935373781    0.03141024457217709    0.060219661401149815   2.5033804108853725e-06 0.34370478842545527    0.46872887276808917    0.20404862142291672    0.40970697547828044    0.26442395668921914    0.25085428853257713    800    2704   1.2358366479068212e-10 2.3969884241380755e-12 0                      5.082539570252932e-07  6.811424536700733e-07  1.3138580195367914e-06
0           0          48       0.08305785502439972    0.027676577826183185   0.0553787722858558     2.504912360749471e-06  0.3306891108442991     0.45874841890492946    0.18883579041896867    0.39627572386243337    0.25036454855231655    0.2365237237122816     800    2704   1.3050861751029593e-10 2.604747004270541e-12  0                      5.086547426802797e-07  6.81563659131953e-07   1.3145608455727241e-06
0           0          49       0.07987028891335557    0.023667011281527348   0.0562007705569824     2.5070748458135656e-06 0.3152880796330167     0.45945821696505496    0.16925546217256968    0.3948276379613412     0.2507454876463111     0.236846111928527      800    2704   1.396026118999404e-10  2.9062221830903565e-12 0                      5.090615436053814e-07  6.820347058795138e-07  1.3158360874945875e-06
0           0          50       0.07673234069991836    0.022245242816814274   0.05448458982291028    2.508060193829236e-06  0.3099488539775185     0.46219068407407643    0.1618329419378281     0.3970386139209914     0.25135448590015624    0.23740493669755064    800    2704   1.4313825844708665e-10 3.0294039113955505e-12 0                      5.091563416353269e-07  6.821848931872809e-07  1.3165727913442697e-06
0           0          51       0.07541498268465166    0.022399932169940618   0.053012541737061374   2.508777649693341e-06  0.3102135372886799     0.46419541781115714    0.1659709814461788     0.39769684178329273    0.24728533455988141    0.23319176734943015    800    2704   1.467420461611258e-10  3.1578703458680543e-12 0                      5.091910136493435e-07  6.822979037117343e-07  1.3171388324157563e-06
0           0          52       0.07315267007606455    0.02124449707780914    0.05190566389567191    2.5091025835202095e-06 0.3063696060169627     0.45953304424837527    0.1594734598180168     0.3917271564423689     0.24339346583305008    0.2292321203152399     800    2704   1.483224899045231e-10  3.215056778435128e-12  0                      5.092107788464073e-07  6.823466988633378e-07  1.3173935682637818e-06
0           0          53       0.06938013036639414    0.020060546731648816   0.04931707375612877    2.5098786165594105e-06 0.3019509247972896     0.45588942032090307    0.15340409753702747    0.3870819098996796     0.2380499785706686     0.22386379092456418    800    2704   1.5106430301681402e-10 3.316599161341876e-12  0                      5.093191620272522e-07  6.824851539418484e-07  1.3179199196881317e-06
0           0          54       0.06489975268606288    0.01757043809722213    0.047326803596252714   2.510992588009247e-06  0.2923077314759154     0.4518005116778227     0.13893953368046136    0.38124814243026617    0.2337186296476967     0.21950407023855925    800    2704   1.5609521532177666e-10 3.5067248269836035e-12 0                      5.094030849496996e-07  6.82665414938939e-07   1.3187644861804598e-06
0           0          55       0.06332607609410584    0.017145802265942537   0.04617776137970359    2.5124484596987298e-06 0.2893328766305001     0.44932983655024406    0.14150583932274935    0.3767291686449812     0.22938862837353194    0.21510160815338636    800    2704   1.62342013249581e-10   3.754092744877129e-12  0                      5.095400894140722e-07  6.829392208430185e-07  1.3198030533356447e-06
0           0          56       0.06117039158371189    0.015925734126528705   0.0452421446703406     2.512786842564263e-06  0.2844273035223545     0.4463986171938665     0.13374961874359342    0.3728641735123898     0.22722334651849885    0.2129057073558262     800    2704   1.6455946813524866e-10 3.844823895294354e-12  0                      5.094867455821784e-07  6.829731665237942e-07  1.3201585261662603e-06
0           0          57       0.058376559002901084   0.015550179175608043   0.04282386661765101    2.5132096420433824e-06 0.28161655641964567    0.442582505377646      0.1327957031910181     0.3678106316644431     0.22187611875509156    0.20751434044570397    800    2704   1.6774390620361356e-10 3.97772296001516e-12   0                      5.094153226978472e-07  6.830181717572211e-07  1.3206044259591504e-06
0           0          58       0.054895109383101895   0.013411690902913944   0.04148090457139512    2.5139087928224126e-06 0.27194097857290617    0.439475586010133      0.11786953552415048    0.3636030330156259     0.21946873715592544    0.2051451006460592     800    2704   1.7201197839058952e-10 4.162275225087182e-12  0                      5.094871442456428e-07  6.832027339859896e-07  1.3210427403371646e-06
0           0          59       0.050510162500548725   0.012218026673271895   0.03828962111460569    2.5147126711376176e-06 0.2642174857386318     0.43373498448713993    0.11037630916903321    0.35590694408069073    0.21067369129323996    0.19631669834689566    800    2704   1.7735322913654569e-10 4.408157188760929e-12  0                      5.095612673548696e-07  6.834275086881319e-07  1.3215421337082909e-06
0           0          60       0.04863579700075702    0.011473542542880969   0.0371597390342054     2.515423670673008e-06  0.2598015771205631     0.4295847884328624     0.10426330265265589    0.35027976730109894    0.2084553732873203     0.1940964735562712     800    2704   1.8021923953416197e-10 4.5427552734380096e-12 0                      5.096718216070734e-07  6.836081564574015e-07  1.3219589306137254e-06
0           0          61       0.04647657633595522    0.010575070533808392   0.03589898969568438    2.5161064624666206e-06 0.2553109566672563     0.42599766587538374    0.09771779996299174    0.34558588789639244    0.20489040293633076    0.1905112029302704     800    2704   1.833705364040061e-10  4.691614372783504e-12  0                      5.097659587926067e-07  6.837815702539326e-07  1.3223708712693043e-06
0           0          62       0.045194868590410345   0.010254728725750038   0.034937623412176454   2.5164524838520674e-06 0.25316894633144       0.42205161088768955    0.0955193350365948     0.34041236503806094    0.20038271874971816    0.18596086979894016    800    2704   1.8535568923460223e-10 4.7869306828429486e-12 0                      5.098240342017613e-07  6.838729638627653e-07  1.3225653431676234e-06
0           0          63       0.04314938108485285    0.009800950415924643   0.0333459136362471     2.517032681108159e-06  0.25041913839386226    0.41951888882505267    0.09260612831567525    0.33739210530093533    0.1963355748774777     0.18190035172640004    800    2704   1.8782599146622082e-10 4.909350233630426e-12  0                      5.099263817691329e-07  6.840019015744554e-07  1.3229116624228708e-06
0           0          64       0.04077467314348687    0.009484861029509732   0.03128729394908907    2.5181648880643156e-06 0.2465519399487211     0.41000426258308176    0.09124791211696676    0.32629557548042815    0.19020775394891293    0.17577110032667992    800    2704   1.9228097446149985e-10 5.127744773507143e-12  0                      5.100891796862486e-07  6.841814516896276e-07  1.3236968479692041e-06
0           0          65       0.03894720327302004    0.008667188945082397   0.03027749513357555    2.5191943620721037e-06 0.24023781936481503    0.409041602605464      0.08631625160116778    0.32517810236512024    0.18778264850670742    0.17337254660031415    800    2704   1.9829154846919337e-10 5.423311647349241e-12  0                      5.101374952539469e-07  6.843090654992256e-07  1.3245440864588147e-06
0           0          66       0.037154686498637554   0.008425566454374207   0.02872660002053471    2.5200237286428155e-06 0.23674403327313703    0.4073716690766826     0.08683149755079794    0.3234603143041748     0.1853067053610706     0.1709472096793387     800    2704   2.033590897122954e-10  5.684337493620632e-12  0                      5.101730139963743e-07  6.843949167010049e-07  1.3252467545182304e-06
0           0          67       0.034865252227621664   0.007623001190661508   0.0272397297579558     2.5212790043617402e-06 0.23085370864903748    0.40277258093734075    0.07898998873144894    0.3181422690400097     0.1821201036580814     0.1677949870605099     800    2704   2.0851365086209915e-10 5.9605663071080715e-12 0                      5.102533723266461e-07  6.845381512148527e-07  1.3262730066030722e-06
0           0          68       0.03361026362699581    0.00701442504023136    0.026593316714830686   2.5218719337657014e-06 0.2273624392923594     0.39985395094182297    0.07384563114132923    0.3143175332892544     0.17936400093961583    0.16502339557974893    800    2704   2.11967465293956e-10   6.145982248599188e-12  0                      5.101730727481564e-07  6.845339400872465e-07  1.3269468074827559e-06
0           0          69       0.03184820731673012    0.006547100548004597   0.025298583344075486   2.5234246500291097e-06 0.2232621138032117     0.3917441889715884     0.06984542002767695    0.3043831942435708     0.17356202630911796    0.15921942960326899    800    2704   2.1624324567163695e-10 6.384327522635938e-12  0                      5.103489410724313e-07  6.84754014549136e-07   1.328099066834348e-06 
0           0          70       0.03068154562767633    0.006218842603479519   0.02446017705181083    2.5259723859897158e-06 0.21879770396807888    0.3817736423563615     0.06778157219333666    0.2916093507722228     0.16947158543748647    0.15511296787043735    800    2704   2.2298476487674747e-10 6.7624568288381544e-12 0                      5.106184354842135e-07  6.850685432375089e-07  1.3300556600462877e-06
0           0          71       0.029344811949578203   0.005970068633285314   0.023372216239747255   2.5270765456358344e-06 0.21587317175878948    0.3758261944073345     0.06660415241097822    0.2837684667023333     0.16542185142135454    0.15103856242454816    800    2704   2.276161992603946e-10  7.034703569365355e-12  0                      5.106084666681464e-07  6.851152110463221e-07  1.331118217018536e-06 
0           0          72       0.02813676866116912    0.0056886695246626305  0.022445570303002624   2.5288335038736572e-06 0.21239829293382662    0.3689874142914763     0.06395119333481347    0.2759106157322939     0.1602480466628305     0.14592285074786907    800    2704   2.3292257357621734e-10 7.360131465660801e-12  0                      5.105974988074251e-07  6.851961799066999e-07  1.3327995424544901e-06
0           0          73       0.027455902053016422   0.005643052014720095   0.021810319888292965   2.530150003357215e-06  0.21001878480682165    0.3678367961299335     0.06429016229616741    0.2752090443593317     0.15903847136156196    0.14477715049103582    800    2704   2.376475042907525e-10  7.661618327347621e-12  0                      5.10301319848139e-07   6.850703554759471e-07  1.3345330189105109e-06
0           0          74       0.026744567097089396   0.005348398666327467   0.021393637722604147   2.530708157776159e-06  0.20773077852464863    0.36650485909418173    0.06147151853881796    0.27469761755457717    0.15855049290528767    0.14437235931728304    800    2704   2.400916539853016e-10  7.823096472747754e-12  0                      5.100980696144942e-07  6.849482630429896e-07  1.3354139103682175e-06
0           0          75       0.02600599474652321    0.005250285152890941   0.020753178197281202   2.5313963510635648e-06 0.20603513047011418    0.3633604922913323     0.060766830000251175   0.2712287767570691     0.1558610427452261     0.14173007914282928    800    2704   2.4241152213849876e-10 7.979204224710871e-12  0                      5.09914351375502e-07   6.848245183684057e-07  1.3364070905932936e-06
0           0          76       0.025379237397519638   0.005141906050223925   0.020234799441285832   2.5319060098757558e-06 0.20387099653991972    0.36170030775523826    0.060516739228219915   0.2697300527105941     0.15532704317372562    0.1412733730435854     800    2704   2.4491534665695936e-10 8.15165194850142e-12   0                      5.096742772571196e-07  6.84643860731037e-07   1.3373348048889936e-06
0           0          77       0.02480746606428925    0.004904975887518675   0.019899957665855075   2.5325109155047658e-06 0.20134935849765756    0.3596383454866316     0.057977066385677206   0.26745477186519256    0.15369469722200318    0.13968892656362975    800    2704   2.4713290840456577e-10 8.30322789738993e-12   0                      5.09527274565887e-07   6.845348064825789e-07  1.3381933983199978e-06
0           0          78       0.023919272861423726   0.0047097071154851445  0.01920703244667073    2.5332992678402456e-06 0.19893932711861645    0.35623759791421644    0.05598074934486778    0.2633668544184905     0.150731125640891      0.13674689683598415    800    2704   2.4921699111417256e-10 8.447228069576413e-12  0                      5.094365326565186e-07  6.84494064013804e-07   1.3391110069507391e-06
0           0          79       0.023457110093273704   0.004591673579975929   0.018862902320888688   2.534192409075075e-06  0.1971178579924031     0.3533140013347566     0.054838750400009864   0.2599178811763411     0.14906319624295425    0.13511078313930405    800    2704   2.508522836733962e-10  8.559297280387078e-12  0                      5.094392887116855e-07  6.845127637677547e-07  1.339980945014681e-06 
0           0          80       0.022760391148378488   0.004474917030597994   0.01828293892077156    2.535197008945086e-06  0.19464360958744867    0.35079630046857346    0.05384969043806283    0.25825892725613653    0.14746310409366384    0.1336116281799951     800    2704   2.525496155984552e-10  8.675393730334385e-12  0                      5.09467649902546e-07   6.845641224409626e-07  1.3409040115922486e-06
0           0          81       0.022225579041061375   0.00423967557574927    0.017983366708107743   2.536757204364557e-06  0.1906927132097137     0.3475885494740948     0.05181383320699273    0.25612170783513105    0.14527047625120038    0.1315563233498658     800    2704   2.552785223066206e-10  8.859183240163487e-12  0                      5.094554519164258e-07  6.846275672453827e-07  1.3424100474972015e-06
0           0          82       0.021418303268311033   0.004099136926851332   0.017316628077150353   2.5382643093477713e-06 0.18810760881371252    0.3438109351390794     0.05102223451641529    0.2529534975542495     0.14299970147079055    0.1293728132671408     800    2704   2.573499642898423e-10  9.001794014235156e-12  0                      5.094390472098556e-07  6.847043393319972e-07  1.3438545710476145e-06
0           0          83       0.020617729135307867   0.004001125293870141   0.016614063650650986   2.540190786734495e-06  0.1841091486974875     0.3383434408554573     0.05168186599989165    0.24863410680744177    0.1406902178573288     0.1272290442778483     800    2704   2.6039398634599603e-10 9.229443014419986e-12  0                      5.093244497245231e-07  6.846926789421047e-07  1.3459040346385067e-06
